assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,1997-05-10,0,90,True,True,0,0,1,0.33,212319,None,,0,0,-2,2,54.8,317,37,None,,0,4,0.0,0.0,0,0.58,0.19,1.75,0.57,1.17,4.36,1.43,0.38,Richarlison,0.5,363,35,2,0.65,2,False,29.0,311,37,497,False,119.8,327,30,275,0,0,0,0,0,0,0,Calf injury - Expected back 09 Mar,2025-02-07T00:00:08.921195Z,68,33,17,p212319,0,0,2,0,,212319.jpg,2.2,256,32,0,30,False,0,0.0,de Andrade,0.4,302,47,False,None,2,0.65,i,18,6,2022-07-01,116.0,202,35,20,69873,8,155698,313,0.1,2.9,Richarlison,1
0,1998-04-27,2,185,True,True,0,0,2,0.18,221632,None,,0,0,-1,1,95.1,259,69,None,,1,2,0.0,0.0,0,0.74,0.07,1.77,0.17,1.03,12.86,1.19,0.1,Cristian,0.0,711,253,13,1.2,1,False,48.7,232,72,498,False,249.6,212,81,974,0,0,0,0,0,0,0,Muscle injury - Expected back 09 Mar,2024-11-21T14:30:08.425075Z,49,265,33,p221632,0,0,None,0,,221632.jpg,2.9,149,42,0,10,False,0,0.0,Romero,3.4,98,34,False,None,12,1.11,i,18,6,2022-08-30,140.0,178,34,35,931779,24,1267457,1115,0.0,7.1,Romero,1
2,2002-09-14,1,272,True,True,100,100,2,0.14,482442,None,,0,0,-2,2,195.5,159,107,None,,0,3,1.3,1.3,0,0.55,0.04,3.53,0.25,2.98,25.93,1.8,0.21,Pape Matar,1.8,201,91,26,1.81,2,False,64.8,178,99,499,False,295.8,180,76,1296,0,0,0,0,0,0,0,,2025-01-24T00:00:10.023844Z,48,320,207,p482442,0,0,None,0,,482442.jpg,1.9,297,131,0,189,False,0,0.0,Sarr,0.2,374,120,False,None,15,1.04,a,18,6,2021-08-27,160.0,158,99,50,52796,158,62637,423,0.4,10.4,P.M.Sarr,5
1,2004-03-24,0,15,True,True,100,100,0,0.0,490145,None,,0,0,-1,1,11.0,428,48,None,,0,4,0.7,0.7,0,0.00,0.0,0.00,0.0,0.00,0.49,1.63,0.0,Dane,1.2,246,23,0,0.0,0,False,3.2,469,47,500,False,21.4,452,42,27,0,0,0,0,0,0,0,,2024-08-14T08:32:58.295903Z,44,535,85,p490145,0,0,None,0,,490145.jpg,2.5,198,25,0,241,False,0,0.0,Scarlett,0.6,247,42,False,None,0,0.0,a,18,6,2020-08-21,0.0,625,55,5,75840,6223,31745,3036,0.3,1.1,Scarlett,0
0,None,0,0,False,True,0,0,0,0,235674,None,,0,0,-1,1,0.0,774,334,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Manor,0.0,754,323,0,0,0,False,0.0,774,334,502,False,0.0,774,334,0,0,0,0,0,0,0,0,Season long loan to Leeds United,2024-08-29T11:11:30.036154Z,54,132,80,p235674,0,0,None,0,,235674.jpg,0.0,772,334,0,None,False,0,0,Solomon,0.0,648,263,False,None,0,0,u,18,6,None,0.0,771,333,0,480,0,5469,2,0.0,0.0,Solomon,0
10,1992-07-08,12,494,True,True,100,100,4,0.2,85971,4,,0,0,-3,3,649.0,18,14,None,,2,3,5.0,5.0,1,4.50,0.23,10.30,0.53,5.80,32.48,1.66,0.3,Son,5.5,33,10,29,1.48,6,False,181.6,14,11,503,False,571.0,38,11,1765,0,0,0,0,0,0,0,,2025-02-17T10:00:09.980873Z,97,5,4,p85971,0,1,1,0,,85971.jpg,4.8,22,13,0,114,False,0,0.0,Heung-min,4.8,75,23,False,None,21,1.07,a,18,6,2015-08-28,595.0,28,17,116,1844669,13490,2412468,7851,0.6,12.0,Son,1
1,2000-08-09,6,180,True,True,100,100,3,0.31,232859,None,,0,0,-1,1,147.7,196,47,None,,2,2,6.3,6.3,1,0.86,0.09,1.14,0.12,0.28,17.91,1.83,0.03,Djed,6.8,16,2,15,1.53,1,False,46.6,247,79,504,False,258.0,204,78,883,0,0,0,0,0,0,0,,2025-01-24T12:30:09.092907Z,44,521,104,p232859,0,0,None,0,,232859.jpg,2.9,145,39,1,241,False,0,0.0,Spence,0.9,217,82,False,None,9,0.92,a,18,6,2022-07-19,60.0,279,82,40,110110,11810,24562,2061,1.5,9.1,Spence,1
1,2002-11-28,0,226,True,True,100,100,2,0.12,487053,None,,0,0,-2,2,214.5,141,29,None,,0,2,0.5,0.5,2,1.11,0.06,1.42,0.08,0.31,26.60,1.53,0.02,Destiny,1.0,272,76,23,1.33,0,False,62.4,188,58,505,False,288.0,183,67,1560,0,0,0,0,0,0,0,,2024-12-30T09:30:07.165603Z,48,321,42,p487053,0,0,None,0,,487053.jpg,2.0,282,93,0,106,False,0,0.0,Udogie,1.4,171,66,False,None,20,1.15,a,18,6,2022-08-16,120.0,200,48,41,319895,628,578831,562,0.2,8.5,Udogie,2
2,2001-04-19,2,128,True,True,0,0,2,0.23,491279,None,,0,0,0,0,36.6,346,113,None,,1,2,0.0,0.0,0,0.69,0.08,1.04,0.12,0.35,9.79,1.12,0.04,Micky,0.0,624,246,11,1.26,0,False,23.8,336,109,506,False,161.0,281,103,788,0,0,0,0,0,0,0,Hamstring injury - Expected back 09 Mar,2025-02-14T14:30:08.767065Z,45,416,73,p491279,0,0,None,0,,491279.jpg,3.1,125,34,0,152,False,0,0.0,van de Ven,2.4,122,45,False,None,9,1.03,i,18,6,2023-08-08,40.0,312,101,28,1034261,45,1506072,1509,0.0,6.2,Van de Ven,4
0,None,0,0,False,True,0,0,0,0,536908,None,,0,0,0,0,0.0,770,80,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Alejo,0.0,736,69,0,0,0,False,0.0,771,80,507,False,0.0,771,80,0,0,0,0,0,0,0,0,Loaned to Espanyol,2024-08-10T12:19:41.352153Z,50,233,51,p536908,0,0,None,0,,536908.jpg,0.0,769,80,0,None,False,0,0,Véliz,0.0,737,84,False,None,0,0,u,18,6,None,0.0,765,80,0,0,0,983,1,0.0,0.0,Veliz,0
0,1996-10-07,2,240,True,True,100,100,4,0.27,184254,None,,0,0,-2,2,0.0,746,78,None,,1,1,3.3,3.3,3,0.00,0.0,0.00,0.0,0.00,20.04,1.34,0.0,Guglielmo,3.8,97,10,15,1.0,0,False,37.1,276,20,508,False,372.0,138,20,1350,0,0,0,0,0,0,0,,2024-11-26T00:00:08.341528Z,48,299,11,p184254,0,0,None,0,,184254.jpg,3.5,92,15,0,106,False,43,2.87,Vicario,1.8,149,22,False,None,15,1.0,a,18,6,2023-07-01,0.0,735,71,52,228422,3358,500830,982,0.8,10.8,Vicario,1
3,1996-03-06,2,120,True,True,100,100,1,0.18,165153,None,,0,0,-3,3,148.0,194,128,None,,0,3,-0.3,-0.3,1,1.55,0.28,2.59,0.47,1.04,11.41,2.04,0.19,Timo,0.2,405,191,12,2.14,0,False,37.1,277,140,509,False,114.6,333,150,504,0,0,0,0,0,0,0,,2025-01-14T17:00:08.863619Z,62,56,31,p165153,0,0,None,0,,165153.jpg,1.9,305,137,0,80,False,0,0.0,Werner,0.1,425,141,False,None,4,0.71,a,18,6,2024-01-09,113.0,207,121,34,14253,39,36128,37,0.0,5.5,Werner,0
0,1998-10-02,0,0,True,True,None,None,0,0,175941,None,,0,0,-1,1,0.0,533,26,None,,0,1,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Alfie,0.0,424,32,0,0,0,False,0.0,555,48,510,False,0.0,555,48,0,0,0,0,0,0,0,0,,None,39,736,72,p175941,0,0,None,0,,175941.jpg,0.0,561,48,0,241,False,0,0,Whiteman,1.4,170,24,False,None,0,0,a,18,6,2016-07-01,0.0,492,10,0,80966,2839,83968,992,0.0,0.0,Whiteman,0
0,None,0,7,False,True,0,0,0,0.0,552427,None,,0,0,0,0,0.0,718,62,None,,0,4,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.02,0.18,0.0,Will,0.0,658,51,0,0.0,0,False,0.0,724,64,609,False,0.0,724,63,10,0,0,0,0,0,0,0,Loaned to West Bromwich Albion,2025-02-06T23:45:33.840689Z,45,457,74,p552427,0,0,None,0,,552427.jpg,1.0,470,47,0,241,False,0,0.0,Lankshear,1.2,191,29,False,None,0,0.0,u,18,6,2022-12-08,0.0,706,64,3,434203,0,380856,2275,0.0,0.7,Lankshear,0
2,2007-08-11,0,37,True,True,100,100,0,0.0,499721,None,,0,0,0,0,42.7,330,190,None,,0,3,-0.3,-0.3,0,0.55,0.28,0.75,0.38,0.20,1.96,0.98,0.1,Mikey,0.2,388,178,1,0.5,0,False,9.4,416,199,610,False,23.4,444,206,180,0,0,0,0,0,0,0,,2024-11-07T09:00:08.150966Z,45,425,267,p499721,0,0,None,0,,499721.jpg,2.0,280,120,0,241,False,0,0.0,Moore,0.2,362,114,False,None,2,1.0,a,18,6,2024-05-01,30.0,342,185,14,49851,60,51820,236,0.0,3.1,Moore,0
0,2004-11-28,0,23,True,True,100,100,1,0.37,550839,None,,0,0,-2,2,44.6,328,188,None,,0,3,0.5,0.5,2,0.10,0.04,0.75,0.28,0.65,3.83,1.41,0.24,Wilson,1.0,279,140,2,0.73,0,False,14.4,384,186,612,False,15.6,467,217,245,0,0,0,0,0,0,0,,2024-10-30T12:00:07.631102Z,53,156,93,p550839,0,0,None,0,,550839.jpg,1.7,338,156,0,73,False,0,0.0,Odobert,0.0,631,253,False,None,3,1.1,a,18,6,2024-08-16,84.0,245,138,10,6744,71,8216,20,0.2,1.9,Odobert,0
0,2007-03-11,0,0,True,True,None,None,0,0,499726,None,,0,0,0,0,0.0,696,286,None,,0,3,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Callum,0.0,632,242,0,0,0,False,0.0,701,285,683,False,0.0,701,286,0,0,0,0,0,0,0,0,,None,45,426,268,p499726,0,0,None,0,,499726.jpg,0.0,705,287,0,241,False,0,0,Olusesi,0.0,722,302,False,None,0,0,a,18,6,2024-11-06,0.0,681,280,0,1152,12,840,17,0.0,0.0,Olusesi,0
0,2008-03-10,0,0,True,True,None,None,0,0,611920,None,,0,0,0,0,0.0,610,234,None,,0,2,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Malachi,0.0,512,198,0,0,0,False,0.0,626,234,684,False,0.0,626,234,0,0,0,0,0,0,0,0,,None,40,713,227,p611920,0,0,None,0,,611920.jpg,0.0,631,232,0,241,False,0,0,Hardy,0.0,610,210,False,None,0,0,a,18,6,2024-11-22,0.0,577,225,0,2717,31,1988,51,0.0,0.0,Hardy,0
0,None,0,0,False,True,0,0,0,0,611917,None,,0,0,0,0,0.0,737,315,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Luca,0.0,678,276,0,0,0,False,0.0,742,314,689,False,0.0,742,314,0,0,0,0,0,0,0,0,U18 team,2025-01-17T11:48:35.885884Z,45,484,305,p611917,0,0,None,0,,611917.jpg,0.0,742,315,0,241,False,0,0,Williams-Barnett,0.0,746,312,False,None,0,0,u,18,6,2024-11-06,0.0,725,311,0,790,0,747,0,0.0,0.0,Williams-Barnett,0
0,None,0,4,False,True,0,0,0,0.0,519321,None,,0,0,0,0,0.2,497,183,None,,0,2,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.04,0.28,0.0,Alfie,0.0,488,177,0,0.0,0,False,0.1,525,185,699,False,1.0,518,183,13,0,0,0,0,0,0,0,Loaned to Aberdeen,2025-01-17T12:26:25.866937Z,40,687,204,p519321,0,0,None,0,,519321.jpg,1.0,443,153,0,241,False,0,0.0,Dorrington,0.0,728,246,False,None,0,0.0,u,18,6,2022-12-08,0.0,554,205,1,1051,0,1010,10,0.0,0.2,Dorrington,0
0,None,0,0,True,True,None,None,0,0,592736,None,,0,0,0,0,0.0,607,231,None,,0,2,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Maeson,0.0,509,195,0,0,0,False,0.0,623,231,700,False,0.0,623,231,0,0,0,0,0,0,0,0,,None,40,710,224,p592736,0,0,None,0,,592736.jpg,0.0,628,229,0,241,False,0,0,King,0.0,645,216,False,None,0,0,a,18,6,2024-11-27,0.0,574,222,0,1918,27,1178,46,0.0,0.0,King,0
0,2003-03-13,0,52,True,True,None,None,1,0.25,485055,None,,0,0,-1,1,10.1,434,9,None,,0,1,1.3,1.3,0,0.01,0.0,0.01,0.0,0.00,7.02,1.76,0.0,Antonín,1.8,195,19,7,1.75,0,False,11.2,397,32,716,False,102.6,349,32,360,0,0,0,0,0,0,0,,None,44,534,25,p485055,0,0,None,0,,485055.jpg,3.0,132,20,0,57,False,11,2.75,Kinsky,0.2,381,54,False,None,4,1.0,a,18,6,2025-01-05,0.0,624,65,12,44719,113,27193,1153,0.4,2.7,Kinsky,0
0,None,0,0,False,True,0,0,0,0,623095,None,,0,0,0,0,0.0,740,317,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Min-Hyeok,0.0,681,278,0,0,0,False,0.0,745,316,717,False,0.0,745,316,0,0,0,0,0,0,0,0,Loaned to Queens Park Rangers,2025-02-03T10:24:52.232670Z,45,487,307,p623095,0,0,None,0,,623095.jpg,0.0,745,317,0,114,False,0,0,Yang,0.0,765,326,False,None,0,0,u,18,6,2025-01-01,0.0,728,313,0,468,0,367,10,0.0,0.0,Yang,0
0,2005-12-27,0,0,True,True,None,None,0,0,574799,None,,0,0,0,0,0.0,725,308,None,,0,3,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Damola,0.0,664,267,0,0,0,False,0.0,730,307,729,False,0.0,730,308,0,0,0,0,0,0,0,0,,None,45,465,295,p574799,0,0,None,0,,574799.jpg,0.0,732,309,0,241,False,0,0,Ajayi,0.0,732,306,False,None,0,0,a,18,6,2024-10-02,0.0,712,303,0,682,38,281,22,0.0,0.0,Ajayi,0
0,1965-08-27,0,0,True,True,None,None,0,0,100041880,None,,0,0,0,0,0.0,517,13,None,,0,5,6.7,6.7,0,0.00,0,0.00,0,0.00,0.00,0,0,Ange,7.2,12,8,0,0,0,False,0.0,540,13,749,False,0.0,540,13,0,2,0,8,2,0,0,3,,None,11,772,8,man41881,0,0,None,0,,100041880.jpg,0.0,546,13,0,13,False,0,0,Postecoglou,3.6,332,10,False,None,0,0,a,18,6,2023-07-01,0.0,475,13,30,26517,2612,7009,1408,6.5,27.3,Postecoglou,0
0,2004-06-21,0,0,True,True,None,None,0,0,501620,None,,0,0,0,0,0.0,581,209,None,,0,2,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Dante,0.0,480,170,0,0,0,False,0.0,598,210,760,False,0.0,598,210,0,0,0,0,0,0,0,0,,None,40,677,195,p501620,0,0,None,0,,501620.jpg,0.0,603,208,0,107,False,0,0,Cassanova,0.0,742,253,False,None,0,0,a,18,6,2024-10-02,0.0,546,198,0,283,28,104,18,0.0,0.0,Cassanova,0
0,1998-09-19,0,55,True,True,100,100,1,0.35,135720,None,,0,0,0,0,18.9,403,139,None,,0,2,2.8,2.8,2,0.06,0.02,0.15,0.05,0.09,4.51,1.58,0.03,Kevin,3.3,111,30,2,0.7,0,False,13.4,387,128,767,False,73.2,381,132,257,0,0,0,0,0,0,0,,2025-02-17T10:00:10.299458Z,45,369,56,p135720,0,0,None,0,,135720.jpg,3.3,108,24,0,14,False,0,0.0,Danso,0.1,527,181,False,None,3,1.05,a,18,6,2025-02-02,42.0,307,97,10,7949,488,1865,296,0.7,2.2,Danso,0
0,2005-04-27,0,15,True,True,None,None,1,0.39,511499,None,,0,0,0,0,16.9,410,218,None,,0,3,1.8,1.8,2,0.06,0.02,0.82,0.32,0.76,4.72,1.86,0.3,Mathys,2.3,159,65,2,0.79,0,False,11.1,398,193,768,False,10.6,483,225,228,0,0,0,0,0,0,0,,None,60,80,53,p511499,0,0,None,0,,511499.jpg,2.3,238,102,0,73,False,0,0.0,Tel,0.2,368,118,False,None,3,1.18,a,18,6,2025-02-03,87.0,241,135,7,34081,628,11342,1450,0.4,1.2,Tel,0
0,2004-10-19,2,83,True,True,100,100,1,0.31,487117,None,,0,0,0,0,48.8,324,38,5,,0,4,0.3,0.8,1,0.63,0.2,1.43,0.45,0.80,4.97,1.56,0.25,Evan,0.8,309,29,5,1.57,1,False,21.3,351,38,123,False,74.8,380,37,287,0,0,0,0,0,0,0,,2024-12-31T16:00:06.783068Z,55,118,33,p487117,0,0,None,0,,487117.jpg,1.5,375,41,0,104,False,0,0.0,Ferguson,0.3,311,50,False,None,2,0.63,a,19,21,2025-02-03,93.0,234,40,22,84007,322,73276,1046,0.1,4.0,Ferguson,0
3,1997-11-26,10,329,True,True,None,None,5,0.2,214590,None,,0,0,-1,1,387.8,66,13,None,,3,2,4.5,5.0,7,2.00,0.08,3.00,0.12,1.00,42.38,1.69,0.04,Aaron,5.0,39,6,45,1.8,2,False,108.1,79,10,388,False,556.8,43,14,2254,0,0,0,0,0,0,0,,None,44,507,94,p214590,1,0,None,0,,214590.jpg,3.2,113,26,0,241,False,0,0.0,Wan-Bissaka,5.3,71,25,False,None,25,1.0,a,19,21,2024-08-13,136.0,183,37,84,993204,9917,655662,6653,1.1,19.1,Wan-Bissaka,1
1,1997-10-24,0,184,True,True,100,100,3,0.18,213999,None,,0,0,0,0,188.6,167,113,None,,0,3,1.5,2.0,3,0.77,0.05,1.08,0.07,0.31,24.19,1.48,0.02,Edson,2.0,184,80,27,1.65,0,False,46.8,246,123,511,False,236.0,227,99,1470,0,0,0,0,0,0,0,,2025-02-05T18:30:09.115982Z,50,205,129,p213999,0,0,None,0,,213999.jpg,1.5,372,177,1,139,False,0,0.0,Álvarez Velázquez,0.1,443,151,False,None,17,1.04,a,19,21,2023-08-10,43.0,304,166,33,15407,137,19321,106,0.4,6.6,Álvarez,6
4,1990-03-28,3,111,True,True,0,0,4,0.43,57531,None,,0,0,-2,2,139.5,205,23,None,,1,4,0.0,0.0,0,0.91,0.1,3.11,0.34,2.20,17.83,1.92,0.24,Michail,0.0,748,72,18,1.94,1,False,39.5,268,32,512,False,72.0,385,38,834,0,0,0,0,0,0,0,Leg injury - Unknown return date,2024-12-09T17:00:08.418178Z,53,144,42,p57531,0,0,None,0,,57531.jpg,3.0,137,22,0,107,False,0,0.0,Antonio,0.9,223,37,False,None,11,1.19,i,19,21,2015-09-01,194.0,128,33,42,385674,18,480400,341,0.0,7.9,Antonio,1
0,1993-02-27,0,155,True,True,100,100,3,0.2,84182,None,,0,0,-3,3,0.0,622,61,None,,0,1,3.7,4.2,6,0.00,0.0,0.00,0.0,0.00,23.36,1.55,0.0,Alphonse,4.2,65,7,27,1.79,0,False,37.4,275,19,513,False,372.4,137,19,1359,0,0,0,0,0,0,0,,2025-01-16T22:00:08.950625Z,42,601,35,p84182,1,0,None,0,,84182.jpg,2.4,213,30,0,73,False,48,3.18,Areola,4.1,92,14,False,None,15,0.99,a,19,21,2022-07-01,0.0,590,47,39,347099,4117,850738,2759,1.0,9.3,Areola,0
7,1996-12-20,12,432,True,True,100,100,6,0.27,178186,2,,0,0,-1,1,581.8,26,20,None,,2,3,6.5,7.0,6,4.89,0.22,10.85,0.49,5.96,37.60,1.69,0.27,Jarrod,7.0,15,3,36,1.61,7,False,186.6,11,8,514,False,560.0,42,13,2007,0,0,0,0,0,0,0,,2024-12-30T09:30:07.187593Z,74,19,12,p178186,0,0,4,0,,178186.jpg,5.1,12,7,0,241,False,0,0.0,Bowen,7.7,47,13,False,None,23,1.03,a,19,21,2020-01-31,728.0,13,6,118,1757798,33029,1685322,12318,0.9,15.9,Bowen,1
0,1992-08-22,1,58,True,True,0,0,1,0.12,164555,None,,0,0,-4,4,104.5,245,65,None,,0,2,0.0,0.0,0,0.80,0.1,1.06,0.13,0.27,14.20,1.75,0.03,Vladimír,0.5,329,102,15,1.85,0,False,28.7,313,98,516,False,151.0,293,107,729,0,0,0,0,0,0,0,Hamstring injury - Expected back 10 Mar,2025-02-21T03:30:10.428614Z,41,622,158,p164555,1,0,None,0,,164555.jpg,1.2,405,132,0,57,False,0,0.0,Coufal,0.4,294,107,False,None,8,0.99,i,19,21,2020-10-02,35.0,322,106,18,36468,13,84798,859,0.1,4.4,Coufal,2
0,1989-12-15,3,91,True,True,100,100,2,0.38,55459,None,,0,0,-1,1,113.3,239,63,2,,1,2,3.5,4.0,9,1.22,0.23,1.33,0.25,0.11,6.69,1.28,0.02,Aaron,4.0,82,18,4,0.77,0,False,20.5,355,117,517,False,87.2,369,128,470,0,0,0,0,0,0,0,,2024-08-30T04:00:05.718151Z,39,725,234,p55459,0,0,None,0,,55459.jpg,2.0,275,89,0,241,False,0,0.0,Cresswell,1.8,150,57,False,None,5,0.96,a,19,21,2014-07-03,5.0,429,155,24,177143,4564,234518,1301,1.0,6.2,Cresswell,2
0,None,0,0,False,True,0,0,0,0,490885,None,,0,0,0,0,0.0,688,278,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,George,0.0,623,234,0,0,0,False,0.0,693,277,519,False,0.0,693,278,0,0,0,0,0,0,0,0,Loaned to Bristol City,2024-08-16T11:57:26.531525Z,45,415,258,p490885,0,0,None,0,,490885.jpg,0.0,697,279,0,None,False,0,0,Earthy,0.0,638,260,False,None,0,0,u,19,21,None,0.0,673,272,0,0,0,8010,12,0.0,0.0,Earthy,0
1,1994-08-03,2,162,True,True,100,100,4,0.21,109533,3,,0,0,-1,1,277.5,108,21,1,,2,2,0.5,1.0,1,1.89,0.1,3.49,0.18,1.60,32.55,1.72,0.08,Emerson,1.0,263,72,37,1.96,2,False,78.9,128,30,520,False,357.4,149,59,1699,0,0,0,0,0,0,0,,2025-01-04T22:00:07.811285Z,44,494,85,p109533,0,0,None,0,,109533.jpg,2.5,195,62,0,106,False,0,0.0,Palmieri dos Santos,0.6,248,92,False,None,22,1.17,a,19,21,2022-08-23,154.0,164,28,59,137486,137,152076,970,0.2,13.4,Emerson,5
0,1985-04-18,2,132,True,True,100,100,2,0.17,37096,None,,0,0,1,-1,0.3,489,15,None,,0,1,-0.5,0.0,0,0.00,0.0,0.00,0.0,0.00,21.99,1.85,0.0,Łukasz,0.0,521,64,20,1.68,0,False,36.1,281,21,521,False,362.2,146,21,1070,0,0,0,0,0,0,0,,2024-12-27T02:00:09.942808Z,41,618,38,p37096,0,0,None,0,,37096.jpg,2.8,155,23,0,172,False,47,3.95,Fabiański,15.5,24,4,False,None,12,1.01,a,19,21,2018-06-20,0.0,586,43,36,1668850,1531,1304013,12525,0.0,8.8,Fabianski,2
0,1991-01-14,0,0,True,True,None,None,0,0,82143,None,,0,0,-2,2,0.0,630,66,None,,0,1,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Wes,0.0,540,71,0,0,0,False,0.0,639,76,522,False,0.0,639,76,0,0,0,0,0,0,0,0,,None,43,565,29,p82143,0,0,None,0,,82143.jpg,0.0,644,76,0,241,False,0,0,Foderingham,0.1,431,59,False,None,0,0,a,19,21,2024-07-01,0.0,600,53,0,7540,58,15673,96,0.0,0.0,Foderingham,0
3,1992-07-23,4,107,True,True,100,100,0,0.0,84939,None,,0,0,-1,1,75.7,286,32,None,,0,4,-0.3,0.2,0,0.06,0.02,2.31,0.79,2.25,4.89,1.67,0.77,Danny,0.2,396,38,4,1.36,1,False,33.1,297,35,523,False,96.8,359,36,264,0,0,0,0,0,0,0,,2024-12-04T09:30:08.866937Z,49,241,52,p84939,0,0,None,0,,84939.jpg,2.2,246,30,0,241,False,0,0.0,Ings,1.3,183,27,False,None,1,0.34,a,19,21,2023-01-20,157.0,163,34,31,409470,575,420662,1548,0.0,6.3,Ings,0
1,1997-05-23,5,270,True,True,100,100,5,0.19,214048,None,,0,0,-2,2,147.7,195,46,None,,1,2,3.7,4.2,6,0.83,0.03,2.28,0.09,1.45,44.50,1.7,0.06,Max,4.2,66,13,47,1.79,0,False,87.6,110,22,524,False,593.2,32,11,2358,0,0,0,0,0,0,0,,2024-12-27T02:00:09.960422Z,43,579,125,p214048,0,0,None,0,,214048.jpg,2.3,226,71,0,241,False,0,0.0,Kilman,1.2,194,76,False,None,27,1.03,a,19,21,2024-07-05,132.0,185,39,62,349364,997,357521,844,1.0,14.4,Kilman,3
2,2000-08-02,4,243,True,True,100,100,5,0.25,460842,None,,0,0,-3,3,378.1,69,53,None,,0,3,2.7,3.2,6,1.99,0.1,7.80,0.39,5.81,31.97,1.59,0.29,Mohammed,3.2,125,46,34,1.69,3,False,123.8,58,38,525,False,307.2,175,72,1815,0,0,0,0,0,0,0,,2024-10-19T16:00:07.402004Z,62,65,40,p460842,0,0,None,0,,460842.jpg,3.2,122,54,1,81,False,0,0.0,Kudus,2.5,121,40,False,None,22,1.09,a,19,21,2023-08-27,554.0,35,20,70,387017,1268,999879,2469,0.5,11.3,Kudus,0
0,2006-02-09,0,26,True,True,None,None,0,0.0,577114,None,,0,0,-4,4,34.6,354,197,None,,0,3,0.0,0.5,0,0.12,0.22,0.15,0.27,0.03,1.35,2.43,0.05,Luis Guilherme,0.5,343,161,2,3.6,0,False,5.4,450,215,526,False,14.2,471,219,50,0,0,0,0,0,0,0,,None,46,361,234,p577114,0,0,None,0,,577114.jpg,1.0,480,225,0,30,False,0,0.0,Lira dos Santos,0.0,627,250,False,None,0,0.0,a,19,21,2024-06-14,6.0,425,222,7,2378,14,4712,20,0.1,1.5,L.Guilherme,0
1,1997-08-27,5,278,True,True,0,0,3,0.16,224024,None,,0,0,-3,3,433.6,56,45,3,,0,3,0.0,0.0,0,2.18,0.12,7.07,0.38,4.89,34.09,1.81,0.26,Lucas,0.5,360,172,39,2.07,4,False,100.0,97,60,527,False,338.0,160,61,1696,0,0,0,0,0,0,0,Ankle injury - Expected back 10 Mar,2025-02-21T03:30:10.447243Z,57,94,62,p224024,0,0,1,0,,224024.jpg,2.9,153,67,0,30,False,0,0.0,Tolentino Coelho de Lima,1.0,213,68,False,None,20,1.06,i,19,21,2022-08-29,231.0,109,71,66,231191,13,349126,885,0.1,11.6,L.Paquetá,6
